#timestamp x y z qx qy qz qw
1787959937.434376 27.537857 -1.459752 0.000000 0.000000 0.000000 0.178110 0.984011
1787959938.634388 27.806459 -1.355458 0.000000 0.000000 0.000000 0.187883 0.982192
1787959945.534417 27.965012 -1.299818 0.000000 0.000000 0.000000 0.162576 0.986696
1787959946.734356 28.168211 -1.234290 0.000000 0.000000 0.000000 0.150508 0.988609
1787959947.934534 28.788486 -1.058931 0.000000 0.000000 0.000000 0.129120 0.991629
1787959952.134362 28.975426 -1.008382 0.000000 0.000000 0.000000 0.132305 0.991209
1787959953.134367 29.414001 -0.878386 0.000000 0.000000 0.000000 0.147094 0.989123
1787959954.134405 29.752697 -0.769380 0.000000 0.000000 0.000000 0.159857 0.987140
1787959955.236034 30.254055 -0.602038 0.000000 0.000000 0.000000 0.162608 0.986691
1787959956.335032 30.695417 -0.462317 0.000000 0.000000 0.000000 0.144948 0.989439
1787959957.434916 31.144096 -0.336529 0.000000 0.000000 0.000000 0.131288 0.991344
1787959958.534375 31.680918 -0.195984 0.000000 0.000000 0.000000 0.121952 0.992536
1787959959.634534 32.112530 -0.088736 0.000000 0.000000 0.000000 0.123053 0.992400
1787959960.734485 32.554222 0.035875 0.000000 0.000000 0.000000 0.148068 0.988977
1787959961.834423 33.041294 0.184500 0.000000 0.000000 0.000000 0.151800 0.988411
1787959962.934375 33.510765 0.332906 0.000000 0.000000 0.000000 0.150976 0.988537
1787959963.935314 33.931519 0.463166 0.000000 0.000000 0.000000 0.145621 0.989340
1787959965.034580 34.307045 0.584074 0.000000 0.000000 0.000000 0.166296 0.986076
1787959966.334351 34.882420 0.786818 0.000000 0.000000 0.000000 0.165745 0.986169
1787959967.334403 35.267971 0.921049 0.000000 0.000000 0.000000 0.167930 0.985799
1787959968.334414 35.730049 1.084240 0.000000 0.000000 0.000000 0.170796 0.985306
1787959969.334482 36.122368 1.226090 0.000000 0.000000 0.000000 0.173219 0.984883
1787959970.434403 36.569668 1.391105 0.000000 0.000000 0.000000 0.174101 0.984728
1787959971.434406 36.995075 1.545080 0.000000 0.000000 0.000000 0.164085 0.986446
1787959972.534485 37.431355 1.692201 0.000000 0.000000 0.000000 0.164715 0.986341
1787959973.934699 37.998802 1.890578 0.000000 0.000000 0.000000 0.176090 0.984374
1787959975.034489 38.460964 2.062768 0.000000 0.000000 0.000000 0.182128 0.983275
1787959976.134366 38.909874 2.241538 0.000000 0.000000 0.000000 0.191355 0.981521
1787959977.134388 39.323223 2.400131 0.000000 0.000000 0.000000 0.177902 0.984048
